RNA anno gene_id	TPM in G1	TPM in G1+HB	TPM in HB	TPM in G1/TPM in HB	TPM in G1+HB/TPM in HB
gene-G1-1319	12.74727638	18.89743218	11.60259376	1.098657476	1.628724798
gene-G1-132	21.6149469	17.1794838	19.33765627	1.117764563	0.888395345
gene-G1-1320	8.867670524	12.02563866	12.08603517	0.733712123	0.995002786
gene-G1-1321	12.19304697	17.75213326	10.15226954	1.201016868	1.748587662
gene-G1-1322	10.53035875	20.61538056	11.60259376	0.907586611	1.776790689
gene-G1-1323	11.08458815	22.33332894	28.03960159	0.395319032	0.796492378
gene-G1-1324	17.73534105	24.62392678	26.10583596	0.679363077	0.943234563
gene-G1-1325	19.39802927	32.64101922	31.90713284	0.607952754	1.0230007
gene-G1-1326	13.30150579	10.88033974	18.37077345	0.724058016	0.592263563
gene-G1-1327	9.421899932	13.17093758	21.7548633	0.433093962	0.605424976
gene-G1-1328	8.313441116	19.47008164	24.65551174	0.33718388	0.789684751
gene-G1-1329	9.421899932	18.32478272	21.27142189	0.442937006	0.861474274
gene-G1-133	33.80799387	28.632473	23.68862893	1.427182383	1.208701149
gene-G1-1330	12.74727638	12.59828812	15.95356642	0.799023619	0.789684751
gene-G1-1331	21.06071749	37.22221491	29.48992581	0.714166513	1.262201036
gene-G1-1332	21.6149469	26.91452462	31.90713284	0.677433068	0.843526893
gene-G1-1333	8027.458742	7296.69942	7948.743608	1.00990284	0.917968899
gene-G1-1334	1075.205051	946.016908	1059.220122	1.015091225	0.893125884
gene-G1-1335	2298.943583	2123.384198	2388.68399	0.962431026	0.888934747
gene-G1-1336	702.2086596	724.9742165	735.3143795	0.954977462	0.985937766
gene-G1-1337	1652.157864	1641.786002	1735.071209	0.95221329	0.946235517
gene-G1-1338	1310.752549	1279.298894	1345.417435	0.974234847	0.950856486
gene-G1-1339	2339.956559	2355.307229	2268.790521	1.03136739	1.038133405
gene-G1-134	31.03684683	30.35042138	37.22498831	0.833763776	0.815323866
gene-G1-1340	2927.439732	2968.614801	2917.568889	1.003383242	1.017496043
gene-G1-1341	781.4634649	920.8203318	882.7640086	0.885246178	1.043110416
gene-G1-1342	1718.665393	1972.77739	1854.964677	0.926521898	1.063512106
gene-G1-1343	1750.810699	1813.008191	1967.123084	0.890036172	0.921654677
gene-G1-1344	1270.848032	1445.939887	1473.045966	0.86273481	0.981598619
gene-G1-1345	2518.972658	2862.102001	2531.782647	0.994940329	1.130469081
gene-G1-1346	1005.372146	1197.98267	1324.629454	0.758983686	0.904390784
gene-G1-1347	1234.268891	1681.298815	1550.396591	0.796098816	1.084431444
gene-G1-1348	415.6720558	576.6580063	544.3550239	0.763604702	1.059341755
gene-G1-1349	1353.428214	2134.837187	1804.20333	0.750152819	1.183257536
gene-G1-135	30.48261743	17.1794838	34.32433987	0.888075853	0.500504419
gene-G1-1350	4003.753242	3629.452278	3379.738874	1.184633899	1.073885413
gene-G1-1351	551.4582607	1011.871596	988.6376766	0.557796121	1.023500945
gene-G1-1352	538.7109843	385.3930866	437.0310316	1.232660716	0.881843757
gene-G1-1353	172.9195752	195.2734659	224.3168127	0.770872112	0.870525323
gene-G1-1354	662.3041423	794.8374506	926.7571766	0.714646899	0.857654487
gene-G1-1355	934.4307815	1056.538254	1219.722669	0.766101021	0.86621187
gene-G1-1356	1187.159391	911.085291	1083.392192	1.095779903	0.840956117
gene-G1-1357	750.4266181	1059.401501	1255.013892	0.597942878	0.844135279
gene-G1-1358	1053.035875	1508.358678	1910.076998	0.551305458	0.789684751
gene-G1-1359	350.8272151	325.2648933	514.8650981	0.681396382	0.631747801
gene-G1-136	33.80799387	28.05982354	36.2581055	0.932425823	0.773891056
gene-G1-1360	389.6232736	526.8375033	582.546895	0.668827312	0.904369258
gene-G1-1361	1094.60308	1569.63217	1676.574798	0.652880552	0.936213625
gene-G1-1362	3065.442854	4222.717119	4182.251609	0.732964714	1.009675532
gene-G1-1363	184.5583928	376.2306953	567.07677	0.325455745	0.66345637
gene-G1-1364	16.07265282	34.3589676	30.45680862	0.527719533	1.128121072
gene-G1-1365	27.15724098	48.67520411	42.54284379	0.638350391	1.14414552
gene-G1-1366	36.0249115	40.65811167	43.99316801	0.818875138	0.924191494
gene-G1-1367	3.325376446	8.589741901	6.768179693	0.491325083	1.269136207
gene-G1-1368	8.313441116	8.589741901	10.15226954	0.818875138	0.846090804
gene-G1-1369	11.08458815	13.17093758	14.98668361	0.739629157	0.878842706
gene-G1-137	21.6149469	17.75213326	27.07271877	0.798403259	0.655720373
gene-G1-1370	22.16917631	35.50426652	29.48992581	0.751754225	1.203945604
gene-G1-1371	11.63881756	7.444442981	9.668828133	1.203746452	0.769942632
gene-G1-1372	10.53035875	9.735040821	10.63571095	0.990094485	0.915316416
gene-G1-1373	9.421899932	8.017092441	11.60259376	0.812051178	0.690974157
gene-G1-1374	9.976129339	12.59828812	16.92044923	0.589590099	0.744559908
gene-G1-1375	8.867670524	8.017092441	9.185386727	0.965410689	0.872809461
gene-G1-1376	5.542294077	9.735040821	7.735062507	0.716515745	1.258560072
gene-G1-1377	7.204982301	8.017092441	13.53635939	0.532268839	0.592263563
gene-G1-1378	4.98806467	8.589741901	8.70194532	0.573212596	0.987105938
gene-G1-1379	2.216917631	4.008546221	4.35097266	0.509522308	0.921298876
gene-G1-138	14.96419401	12.59828812	16.43700783	0.910396476	0.766458729
gene-G1-1380	6.650752893	12.59828812	6.768179693	0.982650165	1.86139977
gene-G1-1381	8.313441116	7.444442981	6.768179693	1.228312706	1.099918046
gene-G1-1382	6.650752893	11.4529892	4.834414067	1.375710231	2.369054252
gene-G1-1383	0	4.008546221	3.384089847	0	1.184527126
gene-G1-1384	3.325376446	6.871793521	3.867531253	0.859818894	1.776790689
gene-G1-1385	8.313441116	10.88033974	2.90064844	2.866062982	3.751002566
gene-G1-1386	11.08458815	14.88888596	10.63571095	1.042204721	1.399895695
gene-G1-1387	4.433835262	8.589741901	10.63571095	0.416881888	0.807632131
gene-G1-1388	11.08458815	11.4529892	10.15226954	1.091833517	1.128121072
gene-G1-1389	13.85573519	18.89743218	11.60259376	1.194192909	1.628724798
gene-G1-139	21.6149469	26.91452462	33.84089847	0.638722607	0.795325356
gene-G1-1390	6.096523485	4.581195681	8.218503913	0.741804536	0.55742453
gene-G1-1391	9.421899932	7.444442981	13.05291798	0.721823269	0.570327876
gene-G1-1392	11.63881756	12.59828812	10.15226954	1.146425193	1.24093318
gene-G1-1393	2.771147039	5.726494601	6.768179693	0.409437569	0.846090804
gene-G1-1394	16.62688223	26.34187516	18.37077345	0.90507252	1.433901258
gene-G1-1395	3.879605854	4.581195681	2.417207033	1.60499527	1.895243402
gene-G1-1396	7.204982301	10.30769028	12.56947657	0.573212596	0.820057241
gene-G1-1397	2.216917631	5.153845141	4.834414067	0.458570077	1.066074414
gene-G1-1398	8.313441116	8.017092441	5.80129688	1.433031491	1.381948314
gene-G1-1399	6.096523485	7.444442981	4.35097266	1.401186347	1.710983627
gene-G1-14	16.62688223	12.59828812	16.92044923	0.982650165	0.744559908
gene-G1-140	15.51842342	18.89743218	14.01980079	1.106893289	1.347910178
gene-G1-1400	7.204982301	12.02563866	6.284738287	1.146425193	1.913466896
gene-G1-1401	5.542294077	3.43589676	1.933765627	2.866062982	1.776790689
gene-G1-1402	11.63881756	11.4529892	10.63571095	1.094314957	1.076842842
gene-G1-1403	10.53035875	9.162391361	12.56947657	0.837772256	0.72893977
gene-G1-1404	8.313441116	14.88888596	10.15226954	0.818875138	1.466557394
gene-G1-1405	7.759211708	5.726494601	5.80129688	1.337496058	0.987105938
gene-G1-1406	24.38609394	21.18803002	19.82109767	1.230309963	1.068963504
gene-G1-1407	9.976129339	7.444442981	7.735062507	1.289728342	0.96242829
gene-G1-1408	13.85573519	13.74358704	7.2516211	1.910708654	1.895243402
gene-G1-1409	4.98806467	7.444442981	10.63571095	0.468992124	0.699947847
gene-G1-141	5.542294077	5.153845141	10.15226954	0.545916758	0.507654483
gene-G1-1410	14.96419401	21.76067948	24.17207033	0.619069604	0.900240616
gene-G1-1411	1.662688223	7.444442981	6.768179693	0.245662541	1.099918046
gene-G1-1412	7.759211708	4.581195681	9.668828133	0.802497635	0.47381085
gene-G1-1413	5.542294077	7.444442981	7.735062507	0.716515745	0.96242829
gene-G1-1414	7.204982301	9.735040821	0.966882813	7.451763752	10.06848057
gene-G1-1415	3.879605854	6.299144061	0.966882813	4.012488174	6.514899194
gene-G1-1416	9.421899932	10.88033974	0	#DIV/0!	#DIV/0!
gene-G1-1417	14.4099646	10.30769028	0	#DIV/0!	#DIV/0!
gene-G1-1418	9.421899932	5.153845141	0	#DIV/0!	#DIV/0!
gene-G1-1419	6.650752893	5.153845141	0	#DIV/0!	#DIV/0!
gene-G1-142	24.38609394	22.33332894	18.85421486	1.293402781	1.184527126
gene-G1-1420	4.98806467	1.71794838	0	#DIV/0!	#DIV/0!
gene-G1-1421	11.63881756	5.726494601	0	#DIV/0!	#DIV/0!
gene-G1-1422	7.759211708	9.162391361	0	#DIV/0!	#DIV/0!
gene-G1-1423	13.85573519	10.88033974	0	#DIV/0!	#DIV/0!
gene-G1-1424	3.879605854	5.153845141	0	#DIV/0!	#DIV/0!
gene-G1-1425	2.216917631	9.162391361	0	#DIV/0!	#DIV/0!
gene-G1-1426	9.421899932	10.88033974	0	#DIV/0!	#DIV/0!
gene-G1-1427	5.542294077	10.88033974	0	#DIV/0!	#DIV/0!
gene-G1-1428	4.98806467	5.726494601	0	#DIV/0!	#DIV/0!
gene-G1-1429	8.313441116	6.299144061	0	#DIV/0!	#DIV/0!
gene-G1-143	7.204982301	7.444442981	8.70194532	0.82797375	0.855491813
gene-G1-1430	17.73534105	19.47008164	0	#DIV/0!	#DIV/0!
gene-G1-1431	4.98806467	5.726494601	0	#DIV/0!	#DIV/0!
gene-G1-1432	3.879605854	5.726494601	0	#DIV/0!	#DIV/0!
gene-G1-1433	13.30150579	8.589741901	0	#DIV/0!	#DIV/0!
gene-G1-1434	3.879605854	4.581195681	0	#DIV/0!	#DIV/0!
gene-G1-1435	2.216917631	6.871793521	0	#DIV/0!	#DIV/0!
gene-G1-1436	6.650752893	7.444442981	0.483441407	13.75710231	15.39885264
gene-G1-1437	5.542294077	1.71794838	0	#DIV/0!	#DIV/0!
gene-G1-1438	2.216917631	8.017092441	0	#DIV/0!	#DIV/0!
gene-G1-1439	6.650752893	4.008546221	0	#DIV/0!	#DIV/0!
gene-G1-144	28.8199292	37.22221491	37.22498831	0.774209221	0.999925496
gene-G1-1440	2.771147039	1.71794838	0	#DIV/0!	#DIV/0!
gene-G1-1441	0.554229408	1.71794838	0	#DIV/0!	#DIV/0!
gene-G1-1442	11.63881756	12.59828812	0	#DIV/0!	#DIV/0!
gene-G1-1443	6.650752893	2.29059784	0	#DIV/0!	#DIV/0!
gene-G1-1444	2.216917631	2.8632473	0	#DIV/0!	#DIV/0!
gene-G1-1445	10.53035875	9.162391361	0	#DIV/0!	#DIV/0!
gene-G1-1446	4.98806467	4.581195681	0	#DIV/0!	#DIV/0!
gene-G1-1447	9.421899932	10.30769028	0	#DIV/0!	#DIV/0!
gene-G1-1448	5.542294077	8.589741901	0	#DIV/0!	#DIV/0!
gene-G1-1449	8.867670524	8.589741901	0	#DIV/0!	#DIV/0!
gene-G1-145	46.55527025	38.94016329	47.37725785	0.982650165	0.821916781
gene-G1-1450	4.433835262	2.29059784	0	#DIV/0!	#DIV/0!
gene-G1-1451	0.554229408	1.14529892	0	#DIV/0!	#DIV/0!
gene-G1-1452	0.554229408	1.14529892	0	#DIV/0!	#DIV/0!
gene-G1-1453	3.879605854	8.017092441	0	#DIV/0!	#DIV/0!
gene-G1-1454	3.879605854	4.008546221	0	#DIV/0!	#DIV/0!
gene-G1-1455	6.096523485	8.017092441	0	#DIV/0!	#DIV/0!
gene-G1-1456	2.216917631	4.008546221	10.63571095	0.208440944	0.376894995
gene-G1-1457	1.108458815	51.53845141	67.68179693	0.016377503	0.761481724
gene-G1-1458	1.662688223	4.008546221	7.2516211	0.229285039	0.552779326
gene-G1-1459	3.325376446	2.8632473	8.218503913	0.404620656	0.348390331
gene-G1-146	38.24182913	36.64956544	56.56264458	0.676096908	0.647946462
gene-G1-1460	3.325376446	6.299144061	7.2516211	0.458570077	0.868653226
gene-G1-1461	3.325376446	5.726494601	14.5032422	0.229285039	0.394842375
gene-G1-1462	3.325376446	2.8632473	2.90064844	1.146425193	0.987105938
gene-G1-1463	4.433835262	4.581195681	7.735062507	0.573212596	0.592263563
gene-G1-1464	4.433835262	6.299144061	11.11915235	0.398756589	0.566512973
gene-G1-1465	4.433835262	1.71794838	7.2516211	0.611426769	0.236905425
gene-G1-1466	0.554229408	1.14529892	4.35097266	0.127380577	0.26322825
gene-G1-1467	8.313441116	5.726494601	7.735062507	1.074773618	0.740329454
gene-G1-1468	6.096523485	3.43589676	4.834414067	1.261067712	0.710716276
gene-G1-1469	0	4.008546221	4.834414067	0	0.829168988
gene-G1-147	11.08458815	21.18803002	32.87401565	0.33718388	0.644522113
gene-G1-1470	0	1.71794838	5.80129688	0	0.296131782
gene-G1-1471	4.98806467	2.8632473	2.417207033	2.063565347	1.184527126
gene-G1-1472	5.542294077	4.008546221	9.185386727	0.60338168	0.436404731
gene-G1-1473	11.08458815	9.735040821	14.98668361	0.739629157	0.649579392
gene-G1-1474	1.108458815	4.008546221	4.35097266	0.254761154	0.921298876
gene-G1-1475	14.96419401	18.89743218	21.27142189	0.703488186	0.888395345
gene-G1-1476	5.542294077	4.581195681	8.218503913	0.67436776	0.55742453
gene-G1-1477	6.650752893	6.871793521	14.98668361	0.443777494	0.458526629
gene-G1-1478	454.4681144	351.6067685	1110.948353	0.409081226	0.316492452
gene-G1-1479	179.0160987	138.5811693	384.8193597	0.465195147	0.360120056
gene-G1-148	14.96419401	21.76067948	18.85421486	0.793678979	1.154154636
gene-G1-1480	223.9086807	163.2050961	541.9378169	0.413163049	0.301150964
gene-G1-1481	120.8220109	97.35040821	324.3891839	0.372460048	0.300103743
gene-G1-1482	190.6549163	132.2820253	365.9651448	0.520964685	0.361460721
gene-G1-1483	269.3554922	230.205083	568.0436528	0.474180973	0.405259493
gene-G1-1484	135.2319755	101.3589544	322.4554182	0.41938193	0.314334785
gene-G1-1485	254.9455276	206.1538056	597.0501372	0.427008574	0.345287259
gene-G1-1486	119.7135521	100.786305	323.9057425	0.369593793	0.311159364
gene-G1-1487	261.042051	183.8204767	493.1102348	0.529378692	0.372777654
gene-G1-1488	24.38609394	25.7692257	76.38374225	0.319257649	0.337365321
gene-G1-1489	569.7478312	339.0084804	788.4929343	0.722578233	0.429944855
gene-G1-149	27.15724098	27.48717408	25.62239455	1.059902537	1.072779284
gene-G1-1490	232.2221218	163.7777456	386.7531253	0.600440195	0.423468448
gene-G1-1491	193.9802927	113.3845931	270.7271877	0.716515745	0.418814948
gene-G1-1492	213.378322	135.717922	294.8992581	0.723563441	0.460217916
gene-G1-1493	90.89362287	95.63245983	303.6012034	0.299384923	0.314993678
gene-G1-1494	65.39907011	75.58972873	211.7473361	0.308854276	0.356980778
gene-G1-1495	34.91645269	52.11110087	103.456461	0.337499005	0.503700787
gene-G1-1496	62.07369367	73.29913089	226.7340197	0.27377318	0.323282457
gene-G1-1497	61.51946426	73.29913089	189.9924728	0.323799482	0.385800184
gene-G1-1498	39.90451736	38.36751383	140.6814493	0.283651594	0.272726177
gene-G1-1499	62.62792308	73.87178035	209.8135705	0.298493195	0.352082948
gene-G1-15	8.867670524	17.75213326	14.5032422	0.611426769	1.224011364
gene-G1-150	20.50648809	18.89743218	18.37077345	1.116256109	1.028668294
gene-G1-1500	40.45874677	46.95725573	117.9597032	0.342987865	0.398078788
gene-G1-1501	70.94136419	74.44442981	257.1908283	0.275831625	0.289452117
gene-G1-1502	81.47172294	73.29913089	279.9125745	0.291061318	0.261864373
gene-G1-1503	79.80903472	75.58972873	203.0453908	0.393060066	0.372279954
gene-G1-1504	72.04982301	77.88032657	217.548633	0.3311895	0.35799042
gene-G1-1505	179.0160987	146.5982618	404.6404574	0.44240781	0.362292646
gene-G1-1506	117.4966344	129.9914274	287.1641956	0.409161853	0.452672824
gene-G1-1507	49.32641729	64.13673953	151.8006017	0.324942172	0.422506491
gene-G1-1508	64.2906113	87.04271793	82.18503913	0.782266602	1.059106607
gene-G1-1509	259.9335922	380.2392415	245.5882346	1.058412235	1.548279551
gene-G1-151	14.96419401	19.47008164	34.80778128	0.429909447	0.559360032
gene-G1-1510	176.7991811	227.3418357	181.2905275	0.975225697	1.254019384
gene-G1-1511	244.4151688	197.5640637	246.5551174	0.991320608	0.801297762
gene-G1-1512	35.4706821	171.2221886	156.1515744	0.227155456	1.096512727
gene-G1-1513	18.84379986	84.17947063	103.456461	0.18214232	0.813670503
gene-G1-1514	49.32641729	166.0683434	179.8402033	0.274279146	0.923421684
gene-G1-1515	2477.405453	2198.401277	2709.689084	0.914276648	0.811311264
gene-G1-1516	89.23093465	68.14528575	89.92010164	0.992335785	0.757842624
gene-G1-1517	3.879605854	7.444442981	9.185386727	0.422367176	0.810465928
gene-G1-1518	4.98806467	1.14529892	6.768179693	0.736987624	0.169218161
gene-G1-1519	7.204982301	6.299144061	41.09251957	0.175335618	0.153291746
gene-G1-152	21.6149469	27.48717408	29.48992581	0.732960369	0.932086919
gene-G1-1520	14.96419401	10.88033974	17.40389064	0.859818894	0.625167094
gene-G1-1521	6.650752893	13.17093758	6.768179693	0.982650165	1.94600885
gene-G1-1522	7.204982301	10.88033974	14.98668361	0.480758952	0.726000497
gene-G1-1523	3.879605854	4.008546221	8.218503913	0.472057432	0.487746464
gene-G1-1524	8.867670524	5.153845141	16.92044923	0.524080088	0.30459269
gene-G1-1525	9.421899932	12.02563866	15.95356642	0.590582675	0.753789989
gene-G1-1526	4.98806467	6.299144061	11.11915235	0.448601162	0.566512973
gene-G1-1527	7.759211708	9.162391361	12.56947657	0.617305873	0.72893977
gene-G1-1528	8.867670524	12.59828812	14.5032422	0.611426769	0.868653226
gene-G1-1529	11.63881756	5.726494601	12.56947657	0.925958809	0.455587356
gene-G1-153	12.74727638	13.74358704	10.63571095	1.198535429	1.29221141
gene-G1-1530	8.867670524	12.59828812	13.05291798	0.679363077	0.965170251
gene-G1-1531	5.542294077	6.299144061	4.35097266	1.27380577	1.447755376
gene-G1-1532	2.771147039	3.43589676	8.218503913	0.33718388	0.418068397
gene-G1-1533	8.867670524	9.162391361	13.53635939	0.65510011	0.676872643
gene-G1-1534	12.19304697	13.74358704	19.82109767	0.615154981	0.693381732
gene-G1-1535	7.759211708	6.871793521	12.08603517	0.641998108	0.568573021
gene-G1-1536	3.879605854	8.589741901	20.78798049	0.186627357	0.413207137
gene-G1-1537	7.204982301	6.299144061	13.05291798	0.5519825	0.482585125
gene-G1-1538	1.108458815	1.14529892	6.768179693	0.163775028	0.169218161
gene-G1-1539	9.421899932	7.444442981	14.01980079	0.672042354	0.530994919
gene-G1-154	16.07265282	24.05127732	27.55616018	0.583268958	0.872809461
gene-G1-1540	10.53035875	16.60683434	9.185386727	1.146425193	1.807962456
gene-G1-1541	2.216917631	6.871793521	12.56947657	0.176373107	0.546704827
gene-G1-1542	7.204982301	6.871793521	13.53635939	0.532268839	0.507654483
gene-G1-1543	3.879605854	7.444442981	9.668828133	0.401248817	0.769942632
gene-G1-1544	14.4099646	13.17093758	28.03960159	0.513914742	0.469726274
gene-G1-1545	26.60301157	14.3162365	21.7548633	1.222853539	0.658070626
gene-G1-1546	9.421899932	11.4529892	15.47012501	0.609038384	0.740329454
gene-G1-1547	5.542294077	7.444442981	14.01980079	0.395319032	0.530994919
gene-G1-1548	4.98806467	4.008546221	7.735062507	0.644864171	0.518230618
gene-G1-1549	8.313441116	9.162391361	21.7548633	0.382141731	0.4211652
gene-G1-155	26.60301157	16.60683434	18.85421486	1.410984852	0.880802222
gene-G1-1550	11.63881756	11.4529892	21.27142189	0.547157478	0.538421421
gene-G1-1551	4.98806467	10.88033974	17.40389064	0.286606298	0.625167094
gene-G1-1552	3.879605854	4.008546221	9.668828133	0.401248817	0.414584494
gene-G1-1553	14.96419401	12.59828812	17.88733205	0.836580546	0.704313426
gene-G1-1554	5.542294077	8.589741901	11.11915235	0.498445736	0.772517691
gene-G1-1555	5.542294077	1.14529892	8.218503913	0.67436776	0.139356132
gene-G1-1556	3.879605854	9.162391361	23.68862893	0.163775028	0.386784368
gene-G1-1557	6.096523485	5.726494601	5.317855473	1.146425193	1.076842842
gene-G1-1558	7.759211708	8.017092441	14.98668361	0.51774041	0.534947734
gene-G1-1559	2.771147039	5.153845141	6.768179693	0.409437569	0.761481724
